Trial	Trial Start Raw Time [ms]	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Color	Tracking Ratio [%]	Category Group	Category	Eye	Index	Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Start Raw Time [ms]	Event End Raw Time [ms]	Event Duration [ms]	Event Start Video Time [ms]	Event End Video Time [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]	Visual Intake Average Pupil Size X [px]	Visual Intake Average Pupil Size Y [px]	Visual Intake Average Pupil Diameter [mm]	Visual Intake Dispersion X [px]	Visual Intake Dispersion Y [px]	Saccade Start Position X [px]	Saccade Start Position Y [px]	Saccade End Position X [px]	Saccade End Position Y [px]	Saccade Amplitude [°]	Saccade Acceleration Average [°/s²]	Saccade Acceleration Peak [°/s²]	Saccade Deceleration Peak [°/s²]	Saccade Velocity Average [°/s]	Saccade Velocity Peak [°/s]	Saccade Peak Velocity at [%]	AOI Name	Annotation Name	Annotation Description	Annotation Tags	Mouse Position X [px]	Mouse Position Y [px]	Scroll Direction X	Scroll Direction Y	Content
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	283	113685.8	113868.7	1009371.5	1009554.5	183.0	00:01:53:752	00:01:53:960	702.2	864.5	63.2	61.2	3.0	9.6	88.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	279	113868.7	113952.1	1009554.5	1009637.8	83.3	00:01:53:960	00:01:54:043	-	-	-	-	-	-	-	700.4	810.7	665.6	658.9	6.3	5684.0	11220.9	208.5	92.0	226.8	39.9	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	284	113952.1	114085.0	1009637.8	1009770.8	133.0	00:01:54:043	00:01:54:168	677.3	662.2	62.1	57.5	3.0	24.0	21.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	280	114085.0	114268.3	1009770.8	1009954.1	183.3	00:01:54:168	00:01:54:335	-	-	-	-	-	-	-	695.0	678.1	631.5	547.6	6.1	2979.9	10328.6	349.1	56.0	210.5	18.3	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	285	114268.3	114367.9	1009954.1	1010053.7	99.6	00:01:54:335	00:01:54:460	637.5	545.5	62.3	53.0	3.1	7.1	12.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	281	114367.9	114418.0	1010053.7	1010103.7	50.0	00:01:54:460	00:01:54:502	-	-	-	-	-	-	-	641.3	532.6	718.8	521.5	3.5	6195.6	10262.8	353.7	77.2	174.2	33.2	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	286	114418.0	114601.0	1010103.7	1010286.7	183.0	00:01:54:502	00:01:54:668	718.0	507.6	60.7	51.9	3.0	4.9	14.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	282	114601.0	114667.6	1010286.7	1010353.3	66.6	00:01:54:668	00:01:54:752	-	-	-	-	-	-	-	722.4	520.0	554.1	534.4	8.2	8171.9	16248.1	366.4	119.9	267.5	25.1	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	287	114667.6	114817.4	1010353.3	1010503.1	149.8	00:01:54:752	00:01:54:918	549.3	545.4	61.0	53.0	3.0	12.5	14.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	283	114817.4	114883.9	1010503.1	1010569.6	66.5	00:01:54:918	00:01:54:960	-	-	-	-	-	-	-	542.2	545.7	635.6	518.9	4.6	3768.8	6995.9	15.1	78.1	115.9	50.0	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	288	114883.9	115166.8	1010569.6	1010852.6	282.9	00:01:54:960	00:01:55:252	641.3	478.9	64.0	53.2	3.2	12.7	65.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	284	115166.8	115216.6	1010852.6	1010902.3	49.8	00:01:55:252	00:01:55:293	-	-	-	-	-	-	-	639.8	483.2	741.3	450.4	5.3	3494.2	8569.1	127.2	100.2	158.0	66.5	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	289	115216.6	115416.5	1010902.3	1011102.3	199.9	00:01:55:293	00:01:55:502	733.8	430.2	64.6	51.7	3.1	7.9	23.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	290	115449.5	115599.7	1011135.3	1011285.4	150.2	00:01:55:543	00:01:55:668	752.5	460.8	63.9	52.7	3.2	11.9	3.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	285	115599.7	115649.5	1011285.4	1011335.3	49.8	00:01:55:668	00:01:55:752	-	-	-	-	-	-	-	762.3	465.9	684.0	512.9	3.7	3596.7	8006.9	329.3	89.9	131.3	66.1	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	291	115649.5	116015.3	1011335.3	1011701.1	365.8	00:01:55:752	00:01:56:085	677.0	529.4	64.3	55.4	3.2	48.2	26.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	286	116015.3	116082.0	1011701.1	1011767.7	66.6	00:01:56:085	00:01:56:168	-	-	-	-	-	-	-	648.0	521.6	698.9	447.0	3.5	3347.6	5313.0	476.9	66.6	124.2	49.9	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	292	116082.0	116198.4	1011767.7	1011884.1	116.4	00:01:56:168	00:01:56:293	697.1	454.9	64.3	52.0	3.2	4.4	40.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	293	116215.0	116597.8	1011900.8	1012283.5	382.8	00:01:56:293	00:01:56:667	700.3	398.6	65.6	51.2	3.2	16.1	31.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	287	116597.8	116664.3	1012283.5	1012350.1	66.5	00:01:56:667	00:01:56:751	-	-	-	-	-	-	-	705.9	413.3	606.9	445.8	4.9	7593.4	14690.8	431.8	73.9	249.2	49.9	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	294	116664.3	117429.8	1012350.1	1013115.5	765.5	00:01:56:751	00:01:57:501	599.2	452.3	64.2	52.8	3.2	19.4	37.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Blink	Binocular	3	117429.8	118228.5	1013115.5	1013914.2	798.7	00:01:57:501	00:01:58:292	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	295	118228.5	118494.7	1013914.2	1014180.4	266.2	00:01:58:292	00:01:58:584	416.3	467.2	65.3	57.5	3.4	118.3	12.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	288	118494.7	118577.9	1014180.4	1014263.6	83.2	00:01:58:584	00:01:58:667	-	-	-	-	-	-	-	364.6	465.4	608.0	293.9	14.9	8556.9	19381.5	771.3	166.1	384.7	40.0	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	296	118577.9	118877.4	1014263.6	1014563.2	299.5	00:01:58:667	00:01:58:959	622.3	267.7	61.9	42.3	3.0	26.6	25.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	289	118877.4	118944.0	1014563.2	1014629.7	66.5	00:01:58:959	00:01:59:042	-	-	-	-	-	-	-	600.7	262.1	885.2	430.8	13.6	11896.4	20672.4	903.7	232.1	449.6	50.0	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	297	118944.0	119210.2	1014629.7	1014896.0	266.3	00:01:59:042	00:01:59:292	809.2	436.3	61.9	49.8	3.1	136.8	59.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	290	119210.2	119260.2	1014896.0	1014945.9	50.0	00:01:59:292	00:01:59:334	-	-	-	-	-	-	-	731.5	419.8	719.6	497.7	3.6	4533.5	8312.3	552.5	77.9	147.7	33.6	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	298	119260.2	119459.8	1014945.9	1015145.5	199.6	00:01:59:334	00:01:59:542	699.3	503.6	66.6	56.8	3.3	28.4	9.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	291	119459.8	119559.7	1015145.5	1015245.4	99.9	00:01:59:542	00:01:59:625	-	-	-	-	-	-	-	687.5	505.0	759.3	628.8	6.9	13977.2	24890.0	708.1	145.6	461.8	33.3	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	299	119559.7	119859.2	1015245.4	1015544.9	299.5	00:01:59:625	00:01:59:958	762.1	626.1	69.6	63.5	3.4	6.8	8.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	292	119859.2	119909.1	1015544.9	1015594.8	49.9	00:01:59:958	00:02:00:000	-	-	-	-	-	-	-	760.4	620.7	780.3	677.4	3.2	4777.4	7722.7	379.4	61.0	127.6	33.4	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	300	119909.1	120208.8	1015594.8	1015894.6	299.7	00:02:00:000	00:02:00:291	776.0	666.7	71.1	66.8	3.5	14.2	16.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	293	120208.8	120291.8	1015894.6	1015977.6	83.0	00:02:00:291	00:02:00:375	-	-	-	-	-	-	-	787.4	656.1	882.4	421.6	13.6	7439.2	14189.0	399.9	145.6	316.9	59.9	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	301	120291.8	120541.5	1015977.6	1016227.2	249.7	00:02:00:375	00:02:00:625	874.8	427.6	69.7	57.3	3.6	13.3	7.7	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	294	120541.5	120624.6	1016227.2	1016310.4	83.1	00:02:00:625	00:02:00:708	-	-	-	-	-	-	-	866.2	429.3	593.6	476.7	13.5	9326.8	23306.0	1.4	163.0	407.3	39.9	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	302	120624.6	120841.2	1016310.4	1016526.9	216.5	00:02:00:708	00:02:00:916	627.3	470.6	71.9	61.8	3.6	66.2	7.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	295	120841.2	121207.0	1016526.9	1016892.8	365.9	00:02:00:916	00:02:01:291	-	-	-	-	-	-	-	670.2	467.7	881.8	652.6	13.3	9975.8	46614.0	67.1	134.7	827.3	13.6	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	303	121207.0	121340.3	1016892.8	1017026.0	133.2	00:02:01:291	00:02:01:416	871.9	650.7	74.0	71.0	3.8	12.8	5.7	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Blink	Binocular	4	121340.3	122638.3	1017026.0	1018324.0	1298.0	00:02:01:416	00:02:02:707	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	304	122638.3	122787.9	1018324.0	1018473.6	149.6	00:02:02:707	00:02:02:874	1093.6	613.9	70.9	69.2	3.8	136.8	55.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	296	122787.9	122921.0	1018473.6	1018606.7	133.1	00:02:02:874	00:02:02:999	-	-	-	-	-	-	-	1005.6	611.9	526.3	1081.4	25.7	8142.6	17885.0	2294.2	264.7	459.4	25.1	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	305	122921.0	123187.3	1018606.7	1018873.0	266.3	00:02:02:999	00:02:03:249	571.4	941.5	74.7	74.7	3.7	79.1	244.7	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	297	123187.3	123237.2	1018873.0	1018922.9	49.9	00:02:03:249	00:02:03:332	-	-	-	-	-	-	-	623.2	798.6	679.6	780.6	2.7	2475.8	5013.9	750.7	74.9	123.0	66.7	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	306	123237.2	123719.7	1018922.9	1019405.4	482.6	00:02:03:332	00:02:03:790	777.9	717.5	70.4	66.7	3.5	135.3	91.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	298	123719.7	123770.0	1019405.4	1019455.7	50.3	00:02:03:790	00:02:03:874	-	-	-	-	-	-	-	827.7	676.7	850.3	676.2	1.0	1011.6	1562.3	30.8	30.6	39.4	66.6	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	307	123770.0	123969.3	1019455.7	1019655.0	199.3	00:02:03:874	00:02:04:040	854.0	694.5	63.3	60.3	3.2	17.8	23.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	299	123969.3	124002.8	1019655.0	1019688.5	33.5	00:02:04:040	00:02:04:082	-	-	-	-	-	-	-	864.9	704.5	829.2	698.5	1.6	3293.1	6054.9	531.2	51.6	100.4	49.7	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	308	124002.8	124268.8	1019688.5	1019954.6	266.0	00:02:04:082	00:02:04:374	825.5	706.1	61.7	58.5	3.0	20.3	28.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	300	124268.8	124435.2	1019954.6	1020121.0	166.4	00:02:04:374	00:02:04:499	-	-	-	-	-	-	-	813.2	718.1	706.7	689.7	4.6	5196.9	17736.2	269.4	88.0	292.4	80.1	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	309	124435.2	124651.6	1020121.0	1020337.3	216.3	00:02:04:499	00:02:04:749	702.7	688.0	59.8	56.2	3.0	7.8	7.7	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	301	124651.6	124718.3	1020337.3	1020404.1	66.8	00:02:04:749	00:02:04:790	-	-	-	-	-	-	-	697.7	685.8	645.1	692.1	2.4	3699.1	7612.3	148.3	40.4	129.1	49.9	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	310	124718.3	124851.3	1020404.1	1020537.0	132.9	00:02:04:790	00:02:04:915	653.5	692.3	61.0	57.5	3.0	13.2	7.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	302	124851.3	124901.1	1020537.0	1020586.9	49.9	00:02:04:915	00:02:04:999	-	-	-	-	-	-	-	656.1	698.1	582.8	707.8	3.1	7121.1	10511.4	866.9	72.4	186.4	33.3	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	311	124901.1	125034.5	1020586.9	1020720.2	133.4	00:02:04:999	00:02:05:124	591.2	702.1	60.3	57.4	3.0	12.3	15.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	303	125034.5	125084.5	1020720.2	1020770.3	50.0	00:02:05:124	00:02:05:165	-	-	-	-	-	-	-	598.9	696.1	524.4	701.8	3.2	2892.1	5939.3	1194.6	72.5	115.1	66.1	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	312	125084.5	125300.9	1020770.3	1020986.7	216.4	00:02:05:165	00:02:05:374	533.0	707.5	58.8	56.5	2.9	4.9	7.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	304	125300.9	125350.8	1020986.7	1021036.6	49.9	00:02:05:374	00:02:05:414	-	-	-	-	-	-	-	536.4	707.4	597.7	705.3	2.8	5980.2	9236.9	388.1	59.9	155.8	32.6	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	313	125350.8	125516.9	1021036.6	1021202.6	166.0	00:02:05:414	00:02:05:581	602.8	697.6	58.8	56.0	2.9	7.6	13.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	305	125516.9	125566.8	1021202.6	1021252.5	49.9	00:02:05:581	00:02:05:664	-	-	-	-	-	-	-	606.5	688.6	690.1	693.0	3.5	2639.4	6100.3	212.7	78.3	129.0	66.9	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	314	125566.8	125799.9	1021252.5	1021485.6	233.1	00:02:05:664	00:02:05:873	683.5	717.7	60.4	57.3	3.0	4.6	34.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	306	125799.9	125833.1	1021485.6	1021518.9	33.2	00:02:05:873	00:02:05:914	-	-	-	-	-	-	-	688.0	733.0	733.5	736.2	2.0	3880.2	7191.9	568.6	67.4	126.8	49.8	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	315	125833.1	126099.4	1021518.9	1021785.1	266.2	00:02:05:914	00:02:06:164	724.2	690.1	60.2	56.6	3.0	19.2	66.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	307	126099.4	126149.2	1021785.1	1021834.9	49.9	00:02:06:164	00:02:06:248	-	-	-	-	-	-	-	712.8	677.0	766.7	676.4	2.3	1944.3	4142.0	303.7	53.4	84.0	66.6	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	316	126149.2	126299.0	1021834.9	1021984.7	149.8	00:02:06:248	00:02:06:414	762.3	686.6	59.2	56.4	3.0	5.3	18.7	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	308	126299.0	126348.9	1021984.7	1022034.6	49.9	00:02:06:414	00:02:06:456	-	-	-	-	-	-	-	765.7	698.5	835.9	702.7	3.1	6744.0	10232.0	377.2	66.8	176.3	33.6	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	317	126348.9	126582.1	1022034.6	1022267.8	233.2	00:02:06:456	00:02:06:664	814.5	679.7	58.5	55.7	2.9	25.8	31.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	309	126582.1	126748.3	1022267.8	1022434.0	166.2	00:02:06:664	00:02:06:831	-	-	-	-	-	-	-	814.8	697.2	762.2	718.9	2.5	4852.4	14029.7	364.0	59.2	239.0	80.0	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	318	126748.3	126881.4	1022434.0	1022567.1	133.1	00:02:06:831	00:02:06:956	761.0	699.6	57.5	55.3	2.8	4.7	29.7	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	310	126881.4	126914.9	1022567.1	1022600.6	33.5	00:02:06:956	00:02:06:998	-	-	-	-	-	-	-	759.2	686.7	783.7	684.3	1.1	2327.8	4039.2	616.4	35.2	67.6	50.3	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	319	126914.9	127114.4	1022600.6	1022800.1	199.5	00:02:06:998	00:02:07:206	777.3	684.7	58.8	55.6	2.9	9.3	18.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	311	127114.4	127180.9	1022800.1	1022866.6	66.5	00:02:07:206	00:02:07:248	-	-	-	-	-	-	-	770.8	670.1	916.1	674.2	6.3	10065.7	20353.9	722.9	113.4	317.2	50.2	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	320	127180.9	127347.5	1022866.6	1023033.2	166.6	00:02:07:248	00:02:07:414	912.1	674.8	57.4	55.2	2.9	9.7	20.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
